,budget,id,popularity,release_date,revenue,runtime,title,vote_average,vote_count,release_year,returncon
1403,0,20735,1.496999,1997-02-14,0,89.0,That Darn Cat,3.9,11,1997,0.0
1404,25000000,11419,9.304901,1997-02-13,36400360,93.0,Vegas Vacation,6.0,175,1997,1.4560144
1405,0,333165,0.14057,1997-02-14,0,0.0,Unforgotten: Twenty-Five Years After Willowbrook,7.0,2,1997,0.0
1406,0,25796,1.954656,1997-04-04,0,105.0,That Old Feeling,7.1,15,1997,0.0
1407,15000000,638,8.449722,1997-01-15,3675201,134.0,Lost Highway,7.5,572,1997,0.2450134
1408,30000000,25624,2.899809,1997-02-21,13130349,140.0,Rosewood,6.7,31,1997,0.4376783
1409,35000000,9366,12.201954,1997-02-27,41954997,127.0,Donnie Brasco,7.4,1175,1997,1.1987142
1410,0,60083,0.15935,1996-11-20,0,0.0,Salut cousin !,3.3,4,1996,0.0
1411,0,21915,2.543626,1997-02-26,20060051,79.0,Booty Call,5.6,29,1997,0.0
1412,0,90928,0.915041,1997-03-04,0,0.0,Rhyme & Reason,6.3,8,1997,0.0
1413,0,50091,0.060645,1997-03-07,532654,74.0,Boys Life 2,5.0,1,1997,0.0
1414,8000000,18420,1.922014,1997-03-14,0,97.0,City of Industry,5.6,14,1997,0.0
1415,1000000,19952,6.610419,1997-01-01,0,90.0,Best Men,5.6,8,1997,0.0
1416,0,9446,12.640569,1997-03-07,0,97.0,Jungle 2 Jungle,4.9,122,1997,0.0
1417,3000000,28005,7.124652,1996-09-11,4109095,117.0,Kama Sutra - A Tale of Love,5.7,36,1996,1.3696983333333332
1418,28000000,9403,10.928417,1997-03-07,41230799,109.0,Private Parts,6.7,106,1997,1.4725285357142857
1419,10000000,27322,1.251862,1997-03-14,0,104.0,Love Jones,8.1,12,1997,0.0
1420,68000000,10003,10.97633,1997-04-03,118063304,116.0,The Saint,5.9,310,1997,1.7362250588235295
1421,35000000,9311,3.132331,1997-02-13,0,121.0,Smilla's Sense of Snow,6.6,61,1997,0.0
1422,0,11844,1.13412,1996-05-11,0,100.0,The Van,5.9,15,1996,0.0
1423,10000000,884,7.540612,1996-07-17,0,100.0,Crash,6.5,224,1996,0.0
1424,0,49806,9.664735,1996-01-01,0,87.0,The Daytrippers,6.2,11,1996,0.0
1425,45000000,1624,10.102471,1997-03-21,302710615,86.0,Liar Liar,6.4,1456,1997,6.726902555555555
1426,0,88423,0.064705,1996-03-21,0,93.0,The Quiet Room,5.0,1,1996,0.0
1427,20000000,16052,7.390306,1997-03-21,60000000,127.0,Selena,7.1,115,1997,3.0
1428,90000000,4477,10.675073,1997-03-12,140807547,107.0,The Devil's Own,5.9,300,1997,1.5645283
1429,32000000,24662,3.406836,1997-03-26,3566637,75.0,Cats Don't Dance,7.1,25,1997,0.11145740625
1430,0,18423,1.56098,1997-03-28,7240837,90.0,B.A.P.S.,4.2,13,1997,0.0
1431,0,76996,0.915298,1996-08-01,0,78.0,Love and Other Catastrophes,5.8,9,1996,0.0
1432,10000000,6499,5.436745,1997-03-27,17979739,99.0,Turbo: A Power Rangers Movie,4.6,60,1997,1.7979739
1433,35000000,50512,5.660835,1997-04-04,791830,108.0,Anna Karenina,6.4,26,1997,0.022623714285714285
1434,30000000,9405,5.452961,1997-04-04,0,93.0,Double Team,4.4,163,1997,0.0
1435,0,12723,5.063701,1997-04-04,5926128,110.0,Inventing the Abbotts,6.4,43,1997,0.0
1436,45000000,9360,14.386089,1997-04-11,136885767,89.0,Anaconda,4.8,624,1997,3.041905933333333
1437,0,9434,7.556814,1997-04-11,28084357,107.0,Grosse Pointe Blank,6.9,278,1997,0.0
1438,0,118991,1.323422,1997-04-11,57252,113.0,Keys to Tulsa,4.9,5,1997,0.0
1439,0,21626,2.056754,1996-09-07,0,78.0,Kissed,7.0,21,1996,0.0
1440,0,13982,5.666701,1997-04-18,0,95.0,8 Heads in a Duffel Bag,5.4,39,1997,0.0
1441,0,93946,0.261217,1996-06-24,0,102.0,Hollow Reed,6.8,6,1996,0.0
1442,16000000,77223,1.462139,1997-04-11,0,122.0,Paradise Road,6.2,21,1997,0.0
1443,0,31465,2.166773,1997-04-18,0,101.0,Traveller,5.9,6,1997,0.0
1444,0,12793,4.06745,1997-02-15,0,93.0,All Over Me,5.9,15,1997,0.0
1445,0,102878,0.92491,1997-04-25,0,92.0,A Brother's Kiss,8.0,1,1997,0.0
1446,0,105763,0.631834,1996-06-06,0,100.0,A Chef in Love,3.5,2,1996,0.0
1447,0,9611,5.889414,1997-04-25,29235353,92.0,Romy and Michele's High School Reunion,6.0,160,1997,0.0
1448,0,47694,1.136222,1996-05-09,0,130.0,Temptress Moon,7.2,6,1996,0.0
1449,90000000,10357,13.147917,1997-04-25,0,104.0,Volcano,5.2,387,1997,0.0
1450,0,9977,1.129648,1996-06-14,0,101.0,Children of the Revolution,5.3,9,1996,0.0
1451,16500000,816,11.749159,1997-05-02,67683989,94.0,Austin Powers: International Man of Mystery,6.5,1033,1997,4.102059939393939
1452,36000000,2163,7.926621,1997-05-02,50159144,95.0,Breakdown,6.6,202,1997,1.3933095555555555
1453,0,124680,0.369118,1996-09-09,0,92.0,Broken English,7.0,2,1996,0.0
1454,0,16399,0.225707,1997-05-02,0,88.0,Commandments,5.3,5,1997,0.0
1455,0,124843,0.773608,1996-09-10,0,92.0,Ripe,4.0,4,1996,0.0
1456,0,31017,2.26858,1997-01-01,0,106.0,"Truth or Consequences, N.M.",5.7,15,1997,0.0
1457,0,24645,0.129847,1992-01-01,0,87.0,The Turning,0.0,0,1992,0.0
1458,0,49478,0.719444,1997-05-02,0,103.0,Warriors of Virtue,4.7,9,1997,0.0
1459,85000000,12499,5.295556,1997-05-09,0,89.0,Fathers' Day,5.1,77,1997,0.0
1460,90000000,18,24.30526,1997-05-07,263920180,126.0,The Fifth Element,7.3,3962,1997,2.9324464444444445
1461,0,68545,1.372838,1996-01-01,0,105.0,Intimate Relations,8.0,1,1996,0.0
1462,0,1811,3.324489,1997-05-09,27354,82.0,Nowhere,6.3,27,1997,0.0
1463,0,109614,0.901452,1996-08-18,0,98.0,Losing Chase,3.9,6,1996,0.0
1464,0,60082,1.511388,1997-05-14,7553105,105.0,Sprung,5.0,7,1997,0.0
1465,0,105045,0.122178,1995-02-16,0,115.0,The Promise,5.0,1,1995,0.0
1466,0,53023,0.792486,1965-02-10,0,79.0,Le Bonheur,7.0,21,1965,0.0
1467,2000000,64802,1.7442,1997-05-16,2900000,108.0,Love! Valour! Compassion!,5.7,10,1997,1.45
1468,0,11239,1.963402,1996-01-27,0,136.0,Shall We Dance?,7.2,35,1996,0.0
1469,0,50850,0.285487,1997-05-16,479099,88.0,The Second Jungle Book: Mowgli & Baloo,3.2,5,1997,0.0
1470,0,15321,1.651546,1997-04-11,0,99.0,Twin Town,6.6,29,1997,0.0
1471,0,2058,8.085194,1997-05-23,34673095,100.0,Addicted to Love,6.1,112,1997,0.0
1472,0,9450,3.117071,1996-11-01,0,107.0,Brassed Off,6.9,53,1996,0.0
1473,0,125021,0.152272,1997-05-23,0,94.0,The Designated Mourner,8.0,2,1997,0.0
1474,73000000,330,0.788123,1997-05-23,229074524,129.0,The Lost World: Jurassic Park,6.2,2528,1997,3.1380071780821917
1475,0,38523,0.409967,1996-09-10,0,97.0,Ponette,7.5,11,1996,0.0
1476,0,16375,2.438198,1996-09-13,0,96.0,Schizopolis,6.4,22,1996,0.0
1477,0,33660,2.89449,1996-11-30,0,93.0,Shiloh,5.7,17,1996,0.0
1478,0,59232,0.893464,1996-11-20,0,119.0,The War at Home,6.9,7,1996,0.0
1479,0,45671,0.476919,1995-09-07,0,100.0,Rough Magic,6.3,7,1995,0.0
1480,0,17770,2.683782,1997-05-30,0,98.0,Trial and Error,5.3,17,1997,0.0
1481,0,15170,2.022706,1997-06-06,0,84.0,Buddy,3.9,13,1997,0.0
1482,75000000,1701,11.545982,1997-06-01,224012234,115.0,Con Air,6.5,1289,1997,2.9868297866666667
1483,0,201445,0.071497,1996-01-01,0,107.0,Late Bloomers,4.0,1,1996,0.0
1484,0,26422,2.690319,1996-05-12,0,126.0,The Pillow Book,6.9,41,1996,0.0
1485,0,124642,0.014329,1995-12-27,0,89.0,To Have (Or Not),0.0,0,1995,0.0
1486,160000000,1639,11.268531,1997-06-13,164508066,121.0,Speed 2: Cruise Control,4.1,439,1997,1.0281754125
1487,500000,49235,0.321515,1997-06-06,10300,95.0,Squeeze,6.0,1,1997,0.0206
1488,0,106129,0.344303,1996-10-11,0,80.0,Sudden Manhattan,6.0,1,1996,0.0
1489,0,291634,0.001247,1997-06-13,0,0.0,The Next Step,0.0,0,1997,0.0
1490,0,107743,0.886134,1996-10-18,44000,102.0,Wedding Bell Blues,5.5,2,1996,0.0
1491,125000000,415,17.038824,1997-06-20,238207122,125.0,Batman & Robin,4.2,1447,1997,1.905656976
1492,0,47686,0.684192,1997-01-01,0,97.0,Dream with the Fishes,7.7,10,1997,0.0
1493,0,65889,1.081043,1997-03-06,0,98.0,Roseanna's Grave,6.3,4,1997,0.0
1494,0,11103,2.357791,1996-11-07,0,92.0,Head Above Water,5.8,39,1996,0.0
1495,85000000,11970,14.048694,1997-06-26,252712101,93.0,Hercules,7.3,1741,1997,2.9730835411764707
1496,0,34941,1.380375,1997-06-20,0,92.0,The Last Time I Committed Suicide,6.7,7,1997,0.0
1497,0,407992,0.076975,1996-09-10,0,113.0,MURDER and murder,8.0,2,1996,0.0
1498,38000000,8874,4.678572,1997-06-19,299288605,105.0,My Best Friend's Wedding,6.4,606,1997,7.876015921052631
1499,0,17991,2.018292,1992-01-01,0,83.0,Tetsuo II: Body Hammer,5.6,24,1992,0.0
1500,0,11956,0.834917,1996-04-03,0,91.0,When the Cat's Away,6.1,16,1996,0.0
1501,900000,266,7.543337,1963-10-21,528428,103.0,Contempt,7.5,138,1963,0.5871422222222222
1502,80000000,754,11.467391,1997-06-27,245676146,138.0,Face/Off,6.8,1612,1997,3.070951825
1503,0,37567,1.555954,1997-06-20,0,93.0,Fall,7.2,6,1997,0.0
1504,0,43771,1.052071,1996-06-26,0,75.0,Gabbeh,7.5,6,1996,0.0
1505,0,124834,0.311968,1995-06-01,0,80.0,Mondo,7.0,3,1995,0.0
1506,0,249358,1.221766,1996-01-25,0,110.0,The Innocent Sleep,0.0,0,1996,0.0
1507,0,111367,0.413422,1996-11-27,0,84.0,For Ever Mozart,8.0,3,1996,0.0
1508,90000000,607,15.781024,1997-07-02,589390539,98.0,Men in Black,6.9,4521,1997,6.548783766666666
1509,0,18080,3.722389,1997-07-02,0,106.0,Out to Sea,5.8,20,1997,0.0
1510,0,38225,7.477411,1997-07-02,0,106.0,Wild America,5.8,28,1997,0.0
1511,28000000,17834,3.354869,1997-07-11,8345056,86.0,A Simple Wish,5.5,46,1997,0.2980377142857143
1512,90000000,686,14.374866,1997-07-11,171120329,150.0,Contact,7.2,1338,1997,1.901336988888889
1513,0,65046,0.881482,1996-10-10,0,101.0,Love Serenade,6.0,4,1996,0.0
1514,50000000,4421,9.37934,1997-08-22,48169156,125.0,G.I. Jane,6.0,404,1997,0.96338312
1515,20000000,9387,10.52008,1982-04-02,79114085,129.0,Conan the Barbarian,6.6,663,1982,3.95570425
1516,55000000,10603,9.559685,1997-07-15,0,92.0,George of the Jungle,5.4,508,1997,0.0
1517,15000000,2142,9.15931,1997-08-15,44862187,104.0,Cop Land,6.6,384,1997,2.9908124666666667
1518,60000000,8413,11.335072,1997-08-15,26673242,96.0,Event Horizon,6.4,752,1997,0.4445540333333333
1519,40000000,10336,11.366417,1997-07-31,87840042,96.0,Spawn,5.0,344,1997,2.19600105
1520,3000000,20737,9.407128,1997-08-01,23144499,98.0,Air Bud,5.3,108,1997,7.714833
1521,19000000,9413,4.347079,1997-08-01,44332015,105.0,Picture Perfect,5.1,114,1997,2.333263947368421
1522,0,14585,3.323672,1997-01-19,0,97.0,In the Company of Men,6.8,45,1997,0.0
1523,0,18519,6.107833,1997-08-08,0,86.0,Free Willy 3: The Rescue,5.6,76,1997,0.0
1524,0,49462,3.459251,1997-06-01,0,83.0,Career Girls,7.4,15,1997,0.0
1525,75000000,8834,14.261798,1997-08-07,136982834,135.0,Conspiracy Theory,6.5,440,1997,1.8264377866666666
1526,50000000,9458,3.713996,1998-01-30,0,100.0,Desperate Measures,5.9,60,1998,0.0
1527,16000000,8854,2.890462,1997-08-15,1686429,97.0,Steel,4.2,49,1997,0.1054018125
1528,18000000,38295,2.314911,1997-08-29,0,100.0,She's So Lovely,5.3,26,1997,0.0
1529,30000000,22073,2.384882,1997-08-27,0,130.0,Hoodlum,6.5,33,1997,0.0
1530,0,37244,1.635911,1997-08-22,0,84.0,Leave it to Beaver,5.2,20,1997,0.0
1531,30000000,4961,9.128905,1997-08-22,25480490,105.0,Mimic,5.7,255,1997,0.8493496666666667
1532,0,9416,13.855037,1997-08-22,0,97.0,Money Talks,6.0,90,1997,0.0
1533,0,26180,3.714997,1997-08-29,0,101.0,Excess Baggage,5.6,56,1997,0.0
1534,0,17832,3.324195,1997-08-29,0,95.0,Kull the Conqueror,5.2,39,1997,0.0
1535,85000000,9772,12.173291,1997-07-25,315156409,124.0,Air Force One,6.2,859,1997,3.7077224588235294
1536,20000000,6072,6.476493,1997-07-29,5716080,119.0,One Eight Seven,6.5,141,1997,0.285804
1537,30000000,1669,15.91126,1990-03-02,199200000,134.0,The Hunt for Red October,7.2,971,1990,6.64
1538,2500000,468,7.289727,1991-10-17,0,104.0,My Own Private Idaho,7.1,218,1991,0.0
1539,0,32519,0.910655,1997-07-18,0,86.0,"Kiss Me, Guido",4.4,10,1997,0.0
1540,0,108401,0.725694,1997-07-23,0,86.0,Star Maps,5.3,3,1997,0.0
1541,35000000,10806,9.949805,1997-09-10,0,90.0,In & Out,6.3,181,1997,0.0
1542,0,9433,15.174973,1997-09-06,43312294,117.0,The Edge,6.8,359,1997,0.0
1543,50000000,6623,8.868114,1997-09-26,0,124.0,The Peacemaker,5.8,263,1997,0.0
1544,35000000,2118,10.989442,1997-09-19,126216940,138.0,L.A. Confidential,7.7,1340,1997,3.6061982857142856
1545,70000000,978,11.483493,1997-09-12,131457682,136.0,Seven Years in Tibet,7.0,644,1997,1.8779668857142857
1546,27000000,9437,12.235391,1997-10-03,60527873,115.0,Kiss the Girls,6.2,353,1997,2.2417730740740742
1547,0,29461,2.647781,1997-09-26,0,114.0,Soul Food,6.6,19,1997,0.0
1548,0,56651,0.07992,1997-09-26,0,87.0,Kicked in the Head,5.0,1,1997,0.0
1549,5000000,10351,5.215107,1997-09-19,15719109,90.0,Wishmaster,5.6,114,1997,3.1438218
1550,0,66588,0.82942,1997-09-17,0,105.0,A Thousand Acres,5.7,11,1997,0.0
1551,50000000,2649,14.825587,1997-09-12,109423648,129.0,The Game,7.5,1556,1997,2.18847296
1552,60000000,14289,7.83099,1997-09-05,16000000,105.0,Fire Down Below,5.0,91,1997,0.26666666666666666
1553,19000000,10155,7.923639,1997-10-03,6682098,125.0,U Turn,6.5,185,1997,0.35168936842105264
1554,0,75250,0.53204,1997-10-03,10082,124.0,The Locusts,3.8,3,1997,0.0
1555,0,20457,3.742915,1997-10-03,0,97.0,The Matchmaker,6.1,18,1997,0.0
1556,0,18355,4.233187,1997-09-28,0,119.0,The Assignment,6.6,41,1997,0.0
1557,0,33657,2.507368,1997-08-27,0,98.0,A Smile Like Yours,3.2,6,1997,0.0
1558,0,55306,1.138972,1997-06-13,0,112.0,Ulee's Gold,6.5,19,1997,0.0
1559,18000000,68924,7.146352,1997-09-27,8038061,112.0,The Ice Storm,6.9,181,1997,0.44655894444444444
1560,0,36434,0.854723,1997-04-01,0,91.0,Stag,5.8,6,1997,0.0
1561,250000,2255,12.311564,1997-04-04,12021272,113.0,Chasing Amy,6.7,441,1997,48.085088
1562,0,28353,0.883889,1997-08-06,13960203,93.0,Def Jam's How to Be a Player,5.4,9,1997,0.0
1563,3500000,9427,8.333322,1997-08-13,257850122,91.0,The Full Monty,6.9,372,1997,73.67146342857143
1564,0,172545,0.873828,1996-11-08,0,98.0,Alive and Kicking,0.0,1,1996,0.0
1565,0,17589,3.883913,1997-07-18,0,105.0,Mrs Brown,6.6,45,1997,0.0
1566,17000000,3597,7.417157,1997-10-17,125586134,100.0,I Know What You Did Last Summer,5.6,698,1997,7.387419647058824
1567,57000000,1813,10.920124,1997-10-17,152944660,144.0,The Devil's Advocate,7.2,1414,1997,2.683239649122807
1568,16000000,36797,5.345663,1997-10-10,0,95.0,RocketMan,5.4,36,1997,0.0
1569,12000000,12628,9.657642,1997-10-17,4000000,94.0,Playing God,5.6,26,1997,0.3333333333333333
1570,1500000,33344,3.974374,1997-10-10,626057,85.0,The House of Yes,6.3,30,1997,0.4173713333333333
1571,0,25099,2.117703,1997-10-03,832735,83.0,"Fast, Cheap & Out of Control",8.3,8,1997,0.0
1572,0,45019,1.301573,1997-10-10,1,115.0,Washington Square,7.4,5,1997,0.0
1573,0,63437,1.886677,1997-08-02,0,101.0,Telling Lies In America,6.3,6,1997,0.0
1574,0,62422,0.405805,1997-10-08,0,106.0,Year of the Horse,3.8,3,1997,0.0
1575,36000000,782,12.89312,1997-09-07,12532777,106.0,Gattaca,7.5,1846,1997,0.34813269444444445
1576,0,29911,3.553746,1997-01-01,14000000,99.0,FairyTale: A True Story,6.2,25,1997,0.0
1577,0,9827,10.754614,1998-01-23,5624282,91.0,Phantoms,5.2,110,1998,0.0
1578,0,1959,9.688237,1998-01-23,0,113.0,Swept from the Sea,6.5,12,1998,0.0
1579,0,251481,0.002635,1997-10-17,0,0.0,Wonderland,0.0,0,1997,0.0
1580,12000000,8067,15.996171,1997-10-24,0,103.0,A Life Less Ordinary,6.2,130,1997,0.0
1581,0,125052,0.629699,1997-01-21,0,86.0,Hurricane Streets,4.8,4,1997,0.0
1582,0,45153,1.461772,1997-09-07,0,109.0,Eve's Bayou,6.3,29,1997,0.0
1583,37000000,10871,3.742824,1997-10-31,6482195,118.0,Switchback,5.8,52,1997,0.17519445945945947
1584,0,14398,2.592927,1997-10-08,5790448,102.0,Gang Related,6.5,32,1997,0.0
1585,10000000,10890,11.341505,1981-06-25,85300000,106.0,Stripes,6.5,253,1981,8.53
1586,0,99002,0.551124,1997-01-29,0,103.0,Nenette and Boni,8.0,7,1997,0.0
1587,18000000,1281,12.799853,1997-07-03,251212670,85.0,Bean,6.3,602,1997,13.956259444444445
1588,0,32332,2.44908,1997-01-01,0,92.0,Hugo Pool,5.2,16,1997,0.0
1589,50000000,9770,4.909738,1997-11-07,10541523,114.0,Mad City,5.9,81,1997,0.21083046
1590,24000000,12616,2.818802,1997-11-14,2642983,102.0,One Night Stand,5.7,24,1997,0.11012429166666667
1591,0,34838,0.192391,1997-11-28,0,100.0,The Tango Lesson,6.4,5,1997,0.0
1592,0,14905,7.999793,1997-05-09,0,103.0,Welcome to Sarajevo,6.5,22,1997,0.0
1593,0,14583,2.833853,1997-08-31,0,106.0,Deceiver,6.6,16,1997,0.0
1594,40000000,11975,6.683398,1997-11-18,45916769,135.0,The Rainmaker,6.7,239,1997,1.147919225
1595,15000000,4995,7.595679,1997-09-11,43101594,155.0,Boogie Nights,7.5,812,1997,2.8734396
1596,12000000,9281,10.312017,1985-02-08,68706993,113.0,Witness,7.0,390,1985,5.72558275
1597,0,45928,0.961088,1997-11-14,0,108.0,Incognito,6.3,7,1997,0.0
1598,105000000,563,14.412644,1997-11-06,121214377,129.0,Starship Troopers,6.7,1584,1997,1.154422638095238
1599,0,61337,2.287762,1997-10-31,0,107.0,Critical Care,6.1,9,1997,0.0
1600,11000000,19931,3.01386,1993-09-08,32861136,139.0,The Joy Luck Club,7.1,34,1993,2.987376
1601,0,31535,1.422904,1998-03-13,0,95.0,Chairman of the Board,2.7,13,1998,0.0
1602,6000000,10215,9.7866,1998-04-23,58000000,99.0,Sliding Doors,6.6,363,1998,9.666666666666666
1603,30000000,9823,6.532498,1997-11-21,51376861,95.0,Mortal Kombat: Annihilation,3.8,225,1997,1.7125620333333333
1604,60000000,37165,13.155901,1998-06-04,264118201,103.0,The Truman Show,7.8,4702,1998,4.401970016666667
1605,0,45609,3.377578,1997-11-07,0,102.0,The Wings of the Dove,6.9,34,1997,0.0
1606,0,38904,1.335544,1997-09-01,3309421,97.0,Mrs. Dalloway,5.4,7,1997,0.0
1607,0,45565,0.380405,1996-08-28,0,88.0,"I Love You, I Love You Not",5.0,10,1996,0.0
1608,48000000,9407,3.288944,1997-10-30,0,122.0,Red Corner,5.9,79,1997,0.0
1609,60000000,4824,11.131917,1997-11-14,159330280,124.0,The Jackal,6.1,536,1997,2.655504666666667
1610,53000000,9444,11.911173,1997-11-20,139804348,94.0,Anastasia,7.4,1481,1997,2.637817886792453
1611,20000000,9414,4.827771,1997-11-14,13801755,97.0,The Man Who Knew Too Little,6.5,126,1997,0.69008775
1612,70000000,8078,15.57784,1997-11-12,162000000,109.0,Alien: Resurrection,5.9,1388,1997,2.3142857142857145
1613,1000000,29938,0.106499,1996-01-01,0,85.0,Alien Escape,4.5,2,1996,0.0
1614,36000000,11831,2.263584,1997-12-03,74000000,155.0,Amistad,6.8,324,1997,2.0555555555555554
1615,5000000,2895,9.21174,1997-10-09,0,134.0,The Apostle,6.1,39,1997,0.0
1616,0,39177,0.989115,1997-09-10,0,98.0,Artemisia,6.2,10,1997,0.0
1617,0,19601,3.546605,1997-11-26,0,105.0,Bent,6.3,34,1997,0.0
1618,0,124606,0.679528,1995-09-09,0,98.0,Bang,6.0,1,1995,0.0
1619,0,42832,0.530702,1997-12-12,0,107.0,The Boys,5.4,7,1997,0.0
1620,0,22797,7.801199,1997-07-13,0,110.0,The Butcher Boy,6.7,36,1997,0.0
1621,20000000,2639,6.280515,1997-08-26,10686841,96.0,Deconstructing Harry,7.3,188,1997,0.53434205
1622,80000000,9574,7.016942,1997-11-26,177977226,93.0,Flubber,5.3,707,1997,2.224715325
1623,35000000,10371,8.412203,1997-12-11,31611225,115.0,For Richer or Poorer,5.6,43,1997,0.9031778571428571
1624,10000000,489,15.064833,1997-12-05,225933435,126.0,Good Will Hunting,7.9,2880,1997,22.5933435
1625,0,167738,0.60839,1997-12-17,0,91.0,Guy,6.0,1,1997,0.0
1626,0,293820,0.001177,1997-11-26,0,0.0,Tar,0.0,0,1997,0.0
1627,32000000,9714,8.04209,1997-12-12,79082515,102.0,Home Alone 3,5.1,632,1997,2.47132859375
1628,0,102406,0.001178,1997-12-05,0,101.0,Ill Gotten Gains,0.0,0,1997,0.0
1629,0,170430,0.79822,1997-11-18,0,94.0,Man of Her Dreams,0.0,0,1997,0.0
1630,35000000,8197,5.145907,1997-11-21,25105255,155.0,Midnight in the Garden of Good and Evil,6.3,161,1997,0.717293
1631,38000000,6283,6.456233,1997-12-19,122417389,98.0,MouseHunt,6.2,297,1997,3.2215102368421054
1632,0,279698,0.001746,1996-01-01,0,0.0,Never Met Picasso,0.0,0,1996,0.0
1633,0,49728,0.582559,1997-01-01,0,82.0,Office Killer,5.0,14,1997,0.0
1634,0,64562,0.03668,1995-09-15,0,0.0,Other Voices Other Rooms,10.0,1,1995,0.0
1635,24000000,4233,11.264845,1997-12-09,172363301,120.0,Scream 2,6.1,856,1997,7.181804208333333
1636,0,191874,0.127077,1997-01-01,0,94.0,Stranger in the House,0.0,0,1997,0.0
1637,5000000,10217,6.002992,1997-05-14,3263585,112.0,The Sweet Hereafter,6.8,108,1997,0.652717
1638,0,438108,0.001247,1997-12-16,0,101.0,Time Tracers,0.0,0,1997,0.0
1639,200000000,597,26.88907,1997-11-18,1845034188,194.0,Titanic,7.5,7770,1997,9.22517094
1640,110000000,714,17.159576,1997-12-11,333011068,119.0,Tomorrow Never Dies,6.0,941,1997,3.0273733454545453
1641,0,52537,0.516097,1996-11-14,0,100.0,Twisted,4.5,1,1996,0.0
1642,0,12799,0.384033,1996-09-25,0,85.0,Full Speed,6.6,4,1996,0.0
1643,0,62394,0.007123,1997-12-25,0,115.0,The Education of Little Tree,0.0,0,1997,0.0
1644,80000000,9922,6.537407,1997-12-25,17626234,177.0,The Postman,6.1,306,1997,0.220327925
1645,60000000,547,7.685548,1998-05-14,186883563,170.0,The Horse Whisperer,6.7,296,1998,3.11472605
1646,0,25994,0.923637,1997-12-27,0,108.0,The Winter Guest,6.9,10,1997,0.0
1647,12000000,184,16.415498,1997-12-24,39673162,154.0,Jackie Brown,7.3,1580,1997,3.306096833333333
1648,28000000,9746,5.01752,1997-12-25,5684789,134.0,Kundun,6.8,92,1997,0.20302817857142857
1649,30000000,9438,9.474269,1997-12-25,0,84.0,Mr. Magoo,3.9,75,1997,0.0
1650,15000000,115,15.952524,1998-03-06,46189568,117.0,The Big Lebowski,7.8,3001,1998,3.0793045333333335
1651,0,26941,1.426289,1997-12-26,2465960,119.0,Afterglow,7.2,5,1997,0.0
1652,0,27103,3.237812,1997-05-28,0,88.0,My Life in Pink,7.2,28,1997,0.0
1653,25000000,9410,9.941228,1998-01-19,55494066,111.0,Great Expectations,6.4,131,1998,2.21976264
1654,0,32302,3.014082,1998-04-10,0,93.0,3 Ninjas: High Noon at Mega Mountain,3.9,38,1998,0.0
1655,0,216794,0.022078,1999-05-25,0,80.0,Men of Means,0.0,0,1999,0.0
1656,0,88863,5.824019,1998-02-27,0,97.0,Caught Up,4.3,4,1998,0.0
1657,0,154821,0.001188,1998-01-07,0,0.0,Arguing the World,0.0,0,1998,0.0
1658,19000000,41417,1.537212,1998-01-08,0,89.0,Firestorm,4.7,17,1998,0.0
1659,0,12538,6.253164,1998-02-20,13035599,93.0,Senseless,5.8,76,1998,0.0
1660,15000000,586,7.603652,1997-12-25,64256513,97.0,Wag the Dog,6.7,273,1997,4.283767533333333
1661,27000000,2666,12.851984,1998-02-27,27200316,100.0,Dark City,7.2,838,1998,1.007419111111111
1662,0,46338,0.004686,1996-12-12,0,100.0,The Leading Man,0.0,0,1996,0.0
1663,0,54007,1.079117,1997-01-16,7,101.0,Star Kid,4.9,16,1997,0.0
1664,70000000,11258,6.363405,1998-01-16,19870567,97.0,Hard Rain,5.5,181,1998,0.2838652428571429
1665,8000000,9490,7.022548,1998-01-16,17460020,82.0,Half Baked,6.4,179,1998,2.1825025
1666,0,9411,6.381612,1998-01-16,25232289,124.0,Fallen,6.6,346,1998,0.0
1667,3000000,25719,1.631288,1997-08-22,302204,109.0,Shooting Fish,7.0,23,1997,0.10073466666666667
1668,0,9033,7.747663,1998-01-20,0,87.0,The Prophecy II,5.9,49,1998,0.0
1669,0,11220,5.470351,1995-09-06,0,96.0,Fallen Angels,7.7,113,1995,0.0
1670,0,21253,1.791965,1997-05-01,310724,110.0,Four Days in September,7.3,22,1997,0.0
1671,25000000,6116,4.257516,1997-12-19,100000000,93.0,Spice World,4.7,124,1997,4.0
1672,45000000,9457,6.922458,1998-01-30,11203026,106.0,Deep Rising,6.0,155,1998,0.24895613333333333
1673,0,281289,0.076396,1998-05-18,0,108.0,Tainted,5.5,2,1998,0.0
1674,0,43911,0.152449,1998-11-17,0,89.0,A Letter from Death Row,2.0,1,1998,0.0
1675,0,39424,1.131018,1998-04-24,0,104.0,Music from Another Room,5.7,14,1998,0.0
1676,0,44361,1.046963,1997-02-20,0,73.0,Mother and Son,7.6,14,1997,0.0
1677,30000000,11702,9.384887,1998-02-06,19204929,87.0,The Replacement Killers,6.0,128,1998,0.6401643
1678,0,2923,2.399824,1998-11-07,0,94.0,B. Monkey,5.8,14,1998,0.0
1679,1000000,12238,7.146514,1997-04-30,91549,93.0,The Night Flier,5.7,60,1997,0.091549
1680,28000000,11568,13.162168,1998-02-05,14051384,123.0,Blues Brothers 2000,5.2,166,1998,0.5018351428571428
